user_index,user_total_rows,utility_popularity,coherence,history_length_mean,v1_ndcg10,core_ndcg10,delta_ndcg10,v1_hit10,core_hit10,delta_hit10,v1_rank,core_rank,delta_rank,utility_bucket
0,4,0.3149999896995723,0.8793451189994812,10.0,0.0833333358168602,0.07226620614528656,0.011067129671573639,0.25,0.25,0.0,1250.75,628.25,-622.5,Q1
1,4,0.9099999815225601,0.8995905965566635,10.0,0.0,0.3252575024962425,-0.3252575024962425,0.0,0.5,-0.5,96.0,56.5,-39.5,Q4
2,4,0.4849999938160181,0.8875641375780106,10.0,0.0,0.0,0.0,0.0,0.0,0.0,230.25,278.75,48.5,Q2
3,4,0.6849999772384763,0.8814119845628738,10.0,0.0,0.0,0.0,0.0,0.0,0.0,594.5,227.0,-367.5,Q3
4,4,0.5687499837949872,0.9051751494407654,10.0,0.0,0.07226620614528656,-0.07226620614528656,0.0,0.25,-0.25,3787.75,3236.0,-551.75,Q2
5,4,0.6074999868869781,0.877197653055191,10.0,0.0,0.24465133994817734,-0.24465133994817734,0.0,0.75,-0.75,106.75,72.25,-34.5,Q3
6,4,0.3749999925494194,0.8868360072374344,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.0,333.5,-771.5,Q1
7,4,0.8074999749660492,0.896350547671318,10.0,0.0,0.0,0.0,0.0,0.0,0.0,829.25,1416.75,587.5,Q4
8,4,0.7199999839067459,0.8943755328655243,10.0,0.07226620614528656,0.0,0.07226620614528656,0.25,0.0,0.25,750.25,850.0,99.75,Q4
9,4,0.4062499962747097,0.8883235901594162,10.0,0.07886622101068497,0.0,0.07886622101068497,0.25,0.0,0.25,226.0,282.25,56.25,Q1
10,4,0.4049999862909317,0.879522368311882,10.0,0.0,0.0,0.0,0.0,0.0,0.0,852.0,294.0,-558.0,Q1
11,4,0.7799999713897705,0.9087462574243546,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4257.75,2606.0,-1651.75,Q4
12,4,0.7049999833106995,0.8928183019161224,10.0,0.0,0.0,0.0,0.0,0.0,0.0,833.5,436.25,-397.25,Q4
13,4,0.7474999874830246,0.9019497185945511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1267.5,948.0,-319.5,Q4
14,4,0.7924999892711639,0.901796355843544,10.0,0.0,0.0,0.0,0.0,0.0,0.0,859.25,701.0,-158.25,Q4
15,4,0.42499998211860657,0.8854043930768967,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3325.25,1844.25,-1481.0,Q1
16,4,0.3737499937415123,0.8861368596553802,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2446.0,452.0,-1994.0,Q1
17,4,0.586249977350235,0.8735193163156509,10.0,0.0,0.0,0.0,0.0,0.0,0.0,481.75,382.75,-99.0,Q3
18,4,0.6874999776482582,0.8888949006795883,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2459.0,1197.0,-1262.0,Q3
19,4,0.2924999878741801,0.8722581565380096,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.75,1178.75,-25.0,Q1
20,4,0.7649999856948853,0.8754563480615616,10.0,0.0,0.0,0.0,0.0,0.0,0.0,516.5,306.5,-210.0,Q4
21,4,0.537499975413084,0.8832503259181976,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3251.75,3377.5,125.75,Q2
22,4,0.5312499850988388,0.8873102962970734,10.0,0.0,0.0,0.0,0.0,0.0,0.0,318.75,269.25,-49.5,Q2
23,4,0.6599999740719795,0.8929827213287354,10.0,0.08905179798603058,0.10766914486885071,-0.01861734688282013,0.25,0.25,0.0,346.5,41.5,-305.0,Q3
24,4,0.4374999888241291,0.881523460149765,10.0,0.0,0.0,0.0,0.0,0.0,0.0,415.75,809.5,393.75,Q1
25,4,0.4924999913200736,0.8852065354585648,10.0,0.0,0.08905179798603058,-0.08905179798603058,0.0,0.25,-0.25,147.25,313.0,165.75,Q2
26,4,0.6324999928474426,0.8810981512069702,10.0,0.2299986481666565,0.0,0.2299986481666565,0.5,0.0,0.5,1405.5,1116.0,-289.5,Q3
27,4,0.629999965429306,0.8920048326253891,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.25,927.0,-142.25,Q3
28,4,0.7562499791383743,0.8901118338108063,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.0,1463.5,174.5,Q4
29,4,0.5799999739974737,0.8987316936254501,10.0,0.0,0.0,0.0,0.0,0.0,0.0,863.0,571.25,-291.75,Q2
30,4,0.6824999898672104,0.8984906673431396,10.0,0.0,0.07886622101068497,-0.07886622101068497,0.0,0.25,-0.25,3765.25,1272.0,-2493.25,Q3
31,4,0.8799999952316284,0.9110583364963531,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,843.25,-588.75,Q4
32,4,0.7449999749660492,0.8754296600818634,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.5,135.75,-1012.75,Q4
33,4,0.4062499962747097,0.8789654672145844,10.0,0.08905179798603058,0.2365986630320549,-0.14754686504602432,0.25,0.5,-0.25,1325.0,1584.5,259.5,Q1
34,4,0.6062499955296516,0.8894821554422379,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2505.75,1522.75,-983.0,Q3
35,4,0.5024999752640724,0.890685573220253,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.75,573.75,-718.0,Q2
36,4,0.7274999842047691,0.9023147374391556,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.5,112.0,-1101.5,Q4
37,4,0.8362499624490738,0.8905581533908844,10.0,0.0,0.0833333358168602,-0.0833333358168602,0.0,0.25,-0.25,784.75,482.25,-302.5,Q4
38,4,0.617499977350235,0.9069641828536987,10.0,0.0,0.0,0.0,0.0,0.0,0.0,487.5,442.5,-45.0,Q3
39,4,0.574999988079071,0.9153189063072205,10.0,0.0,0.0,0.0,0.0,0.0,0.0,863.25,983.75,120.5,Q2
40,4,0.7124999910593033,0.9010684192180634,10.0,0.0,0.125,-0.125,0.0,0.25,-0.25,3709.25,3672.25,-37.0,Q4
41,4,0.3962499871850014,0.8769639283418655,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.25,670.0,-340.25,Q1
42,4,0.4274999862536788,0.8938386738300323,10.0,0.0,0.0,0.0,0.0,0.0,0.0,780.5,1390.75,610.25,Q1
43,4,0.34500000439584255,0.8758412301540375,10.0,0.0,0.07226620614528656,-0.07226620614528656,0.0,0.25,-0.25,813.25,220.25,-593.0,Q1
44,4,0.591249980032444,0.8671587407588959,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2954.5,1899.25,-1055.25,Q3
45,4,0.29749999195337296,0.8782850205898285,10.0,0.15773244202136993,0.0,0.15773244202136993,0.25,0.0,0.25,2771.0,2960.0,189.0,Q1
46,4,0.5649999948218465,0.8810189068317413,10.0,0.0,0.08905179798603058,-0.08905179798603058,0.0,0.25,-0.25,2379.0,684.25,-1694.75,Q2
47,4,0.699999988079071,0.8801499903202057,10.0,0.0,0.0,0.0,0.0,0.0,0.0,992.75,1062.75,70.0,Q4
48,4,0.6249999850988388,0.875865250825882,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4184.75,2731.0,-1453.75,Q3
49,4,0.5599999986588955,0.8722891360521317,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.25,1444.25,385.0,Q2
50,4,0.7399999909102917,0.8760615289211273,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.5,1722.75,-220.75,Q4
51,4,0.45374999567866325,0.8886270821094513,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3015.0,3704.25,689.25,Q1
52,4,0.6399999707937241,0.8790848702192307,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3396.0,2356.75,-1039.25,Q3
53,4,0.7799999713897705,0.8827788382768631,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2051.5,941.5,-1110.0,Q4
54,4,0.3749999813735485,0.8888419717550278,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2783.0,846.75,-1936.25,Q1
55,4,0.5824999921023846,0.9008225947618484,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2157.0,2506.75,349.75,Q3
56,4,0.8774999678134918,0.8904455751180649,10.0,0.07226620614528656,0.1910024806857109,-0.11873627454042435,0.25,0.5,-0.25,42.0,12.0,-30.0,Q4
57,4,0.7399999797344208,0.8930693119764328,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1314.75,727.25,-587.5,Q4
58,4,0.8124999850988388,0.8880573213100433,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.5,1426.75,297.25,Q4
59,4,0.47749996930360794,0.8789723068475723,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.75,1672.75,-202.0,Q2
60,4,0.6874999701976776,0.9044015258550644,10.0,0.0,0.0,0.0,0.0,0.0,0.0,392.25,327.0,-65.25,Q3
61,4,0.9699999839067459,0.8842678070068359,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.75,1627.25,-460.5,Q4
62,4,0.742499990388751,0.9034078866243362,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3029.5,1990.5,-1039.0,Q4
63,4,0.5474999845027924,0.9006225019693375,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2339.25,4134.75,1795.5,Q2
64,4,0.6237499862909317,0.8761787414550781,10.0,0.0,0.0,0.0,0.0,0.0,0.0,945.75,946.0,0.25,Q3
65,4,0.4374999925494194,0.8814950734376907,10.0,0.0,0.0,0.0,0.0,0.0,0.0,574.75,627.25,52.5,Q1
66,4,0.41749998554587364,0.8858086317777634,10.0,0.0,0.0,0.0,0.0,0.0,0.0,678.25,953.25,275.0,Q1
67,4,0.22749999538064003,0.8803952932357788,10.0,0.0,0.0,0.0,0.0,0.0,0.0,790.75,773.75,-17.0,Q1
68,4,0.573749978095293,0.8914122432470322,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.5,280.0,-870.5,Q2
69,4,0.6487499796785414,0.9072075486183167,10.0,0.0,0.0,0.0,0.0,0.0,0.0,994.5,948.25,-46.25,Q3
70,4,0.6799999848008156,0.8850412517786026,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1173.25,401.25,-772.0,Q3
71,4,0.7074999809265137,0.882699504494667,10.0,0.07226620614528656,0.07886622101068497,-0.006600014865398407,0.25,0.25,0.0,183.5,191.5,8.0,Q4
72,4,0.8499999642372131,0.8859299570322037,10.0,0.0,0.0,0.0,0.0,0.0,0.0,153.5,278.5,125.0,Q4
73,4,0.6549999788403511,0.8736897557973862,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1742.5,1384.75,-357.75,Q3
74,4,0.43999998876824975,0.8796074241399765,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.75,1226.25,-157.5,Q1
75,4,0.4374999813735485,0.8911794722080231,10.0,0.15773244202136993,0.15773244202136993,0.0,0.25,0.25,0.0,357.5,342.25,-15.25,Q1
76,4,0.7449999824166298,0.8926701992750168,10.0,0.0,0.0,0.0,0.0,0.0,0.0,842.0,1030.0,188.0,Q4
77,4,0.7749999761581421,0.873449370265007,10.0,0.0,0.0,0.0,0.0,0.0,0.0,954.75,600.75,-354.0,Q4
78,4,0.49624999705702066,0.8785936534404755,10.0,0.0,0.0,0.0,0.0,0.0,0.0,829.0,520.25,-308.75,Q2
79,4,0.6149999797344208,0.8853965103626251,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1671.25,944.75,-726.5,Q3
80,4,0.3399999849498272,0.8915646523237228,10.0,0.0,0.0,0.0,0.0,0.0,0.0,958.0,662.0,-296.0,Q1
81,4,0.12999999523162842,0.8789106756448746,10.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,356.0,-419.0,Q1
82,4,0.8174999803304672,0.8823995888233185,10.0,0.0,0.0,0.0,0.0,0.0,0.0,991.75,1013.5,21.75,Q4
83,4,0.5524999890476465,0.8828332275152206,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3116.25,2018.25,-1098.0,Q2
84,4,0.5137500041164458,0.8856078237295151,10.0,0.0,0.07886622101068497,-0.07886622101068497,0.0,0.25,-0.25,259.25,111.0,-148.25,Q2
85,4,0.5224999785423279,0.8981086313724518,10.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,788.5,47.5,Q2
86,4,0.3249999973922968,0.8743319660425186,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.5,955.75,-730.75,Q1
87,4,0.5174999888986349,0.8769515603780746,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.0,1535.25,13.25,Q2
88,4,0.9037499725818634,0.8856767416000366,10.0,0.0,0.07226620614528656,-0.07226620614528656,0.0,0.25,-0.25,184.75,77.25,-107.5,Q4
89,4,0.4712499938905239,0.8729123324155807,10.0,0.07226620614528656,0.07886622101068497,-0.006600014865398407,0.25,0.25,0.0,428.5,187.5,-241.0,Q2
90,4,0.5199999734759331,0.8822827041149139,10.0,0.0833333358168602,0.0,0.0833333358168602,0.25,0.0,0.25,1796.0,676.25,-1119.75,Q2
91,4,0.49249999038875103,0.8761300593614578,10.0,0.07226620614528656,0.0,0.07226620614528656,0.25,0.0,0.25,1003.75,1414.75,411.0,Q2
92,4,0.6174999922513962,0.882360965013504,10.0,0.0,0.0,0.0,0.0,0.0,0.0,339.75,349.5,9.75,Q3
93,4,0.8862499892711639,0.890278548002243,10.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,724.25,-14.75,Q4
94,4,0.4649999812245369,0.8793669193983078,10.0,0.0,0.0,0.0,0.0,0.0,0.0,717.5,528.5,-189.0,Q2
95,4,0.4874999886378646,0.8899323642253876,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2133.0,2987.0,854.0,Q2
96,4,0.4299999950453639,0.8801158964633942,10.0,0.0,0.0,0.0,0.0,0.0,0.0,554.25,473.75,-80.5,Q1
97,4,0.5824999874457717,0.8721567094326019,10.0,0.15773244202136993,0.0,0.15773244202136993,0.25,0.0,0.25,784.0,401.75,-382.25,Q3
98,4,0.4024999961256981,0.8870905488729477,10.0,0.0,0.0,0.0,0.0,0.0,0.0,648.75,727.25,78.5,Q1
99,4,0.3774999910965562,0.8710802048444748,10.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0,728.0,-188.0,Q1
100,4,0.5662499740719795,0.8840783536434174,10.0,0.15773244202136993,0.0,0.15773244202136993,0.25,0.0,0.25,181.75,209.0,27.25,Q2
101,4,0.35999998450279236,0.8857148587703705,10.0,0.0,0.07886622101068497,-0.07886622101068497,0.0,0.25,-0.25,295.0,68.25,-226.75,Q1
102,4,0.48249997943639755,0.8851745873689651,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1658.75,549.25,-1109.5,Q2
103,4,0.5849999859929085,0.8858823776245117,10.0,0.0,0.0,0.0,0.0,0.0,0.0,166.75,368.25,201.5,Q3
104,4,0.5949999839067459,0.8787318170070648,10.0,0.08905179798603058,0.125,-0.03594820201396942,0.25,0.25,0.0,252.75,87.25,-165.5,Q3
105,4,0.8324999958276749,0.8947701156139374,10.0,0.0,0.0,0.0,0.0,0.0,0.0,198.5,44.0,-154.5,Q4
106,4,0.8174999877810478,0.8861100375652313,10.0,0.0,0.0,0.0,0.0,0.0,0.0,936.5,339.75,-596.75,Q4
107,4,0.8024999797344208,0.8941758126020432,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1553.0,1860.25,307.25,Q4
108,4,0.658749982714653,0.8762929141521454,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.5,1833.25,-879.25,Q3
109,4,0.422499998472631,0.8742285668849945,10.0,0.0,0.08905179798603058,-0.08905179798603058,0.0,0.25,-0.25,501.75,358.75,-143.0,Q1
110,4,0.747499980032444,0.8915064781904221,10.0,0.0,0.26540158689022064,-0.26540158689022064,0.0,0.5,-0.5,178.75,16.5,-162.25,Q4
111,4,0.41124998591840267,0.889189675450325,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3176.5,1967.5,-1209.0,Q1
112,4,0.47874998673796654,0.8745733797550201,10.0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,479.75,-183.25,Q2
113,4,0.762499988079071,0.8785136491060257,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.25,494.25,-515.0,Q4
114,4,0.7724999785423279,0.9108338803052902,10.0,0.0,0.0,0.0,0.0,0.0,0.0,372.5,167.75,-204.75,Q4
115,4,0.7224999964237213,0.9011441022157669,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1951.0,711.75,-1239.25,Q4
116,4,0.7374999914318323,0.8952913731336594,10.0,0.0,0.25,-0.25,0.0,0.25,-0.25,834.0,455.0,-379.0,Q4
117,4,0.7262499891221523,0.891821101307869,10.0,0.16131800413131714,0.0,0.16131800413131714,0.5,0.0,0.5,758.0,866.25,108.25,Q4
118,4,0.6412499845027924,0.8844234645366669,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1579.0,1671.75,92.75,Q3
119,4,0.5899999784305692,0.8787541687488556,10.0,0.0,0.07525750249624252,-0.07525750249624252,0.0,0.25,-0.25,457.5,238.75,-218.75,Q3
120,4,0.6674999818205833,0.8744032680988312,10.0,0.0,0.0,0.0,0.0,0.0,0.0,418.5,150.5,-268.0,Q3
121,4,0.4749999865889549,0.8812220692634583,10.0,0.0,0.0,0.0,0.0,0.0,0.0,754.25,1148.75,394.5,Q2
122,4,0.7474999874830246,0.8868678659200668,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.5,1947.5,629.0,Q4
123,4,0.7599999830126762,0.88885897397995,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2486.0,1314.25,-1171.75,Q4
124,4,0.6924999803304672,0.8827326744794846,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.5,427.25,-898.25,Q3
125,4,0.677499994635582,0.8880050182342529,10.0,0.0,0.0,0.0,0.0,0.0,0.0,586.5,598.75,12.25,Q3
126,4,0.5037499815225601,0.8915145397186279,10.0,0.09671320766210556,0.07525750249624252,0.021455705165863037,0.25,0.25,0.0,986.0,1853.5,867.5,Q2
127,4,0.6624999772757292,0.8692024797201157,10.0,0.09671320766210556,0.10766914486885071,-0.010955937206745148,0.25,0.25,0.0,357.25,153.75,-203.5,Q3
128,4,0.898749977350235,0.880263164639473,10.0,0.125,0.10766914486885071,0.017330855131149292,0.25,0.25,0.0,804.25,1487.5,683.25,Q4
129,4,0.7999999672174454,0.8964566439390182,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.75,715.25,-723.5,Q4
130,4,0.6199999898672104,0.8841556906700134,10.0,0.15773244202136993,0.0,0.15773244202136993,0.25,0.0,0.25,523.25,289.75,-233.5,Q3
131,4,0.4274999871850014,0.8930822163820267,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,909.25,372.25,-537.0,Q1
132,4,0.5499999886378646,0.8762964606285095,10.0,0.0,0.1967209428548813,-0.1967209428548813,0.0,0.5,-0.5,407.5,450.75,43.25,Q2
133,4,0.7699999809265137,0.8828968852758408,10.0,0.125,0.1910024806857109,-0.06600248068571091,0.25,0.5,-0.25,832.5,681.75,-150.75,Q4
134,4,0.4674999825656414,0.895076334476471,10.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,578.5,-246.5,Q2
135,4,0.6474999859929085,0.9011926203966141,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1827.0,1297.5,-529.5,Q3
136,4,0.5487499907612801,0.8871118128299713,10.0,0.08905179798603058,0.15773244202136993,-0.06868064403533936,0.25,0.25,0.0,1113.75,1101.5,-12.25,Q2
137,4,0.8474999815225601,0.9048636108636856,10.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,445.0,-126.0,Q4
138,4,0.5424999962560833,0.8782786726951599,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.25,1343.25,-419.0,Q2
139,4,0.5374999865889549,0.8808044493198395,10.0,0.0,0.07886622101068497,-0.07886622101068497,0.0,0.25,-0.25,497.75,934.0,436.25,Q2
140,4,0.627499982714653,0.8871715515851974,10.0,0.125,0.0,0.125,0.25,0.0,0.25,1121.5,842.75,-278.75,Q3
141,4,0.5374999791383743,0.8854972273111343,10.0,0.0,0.0,0.0,0.0,0.0,0.0,882.5,866.75,-15.75,Q2
142,4,0.4649999812245369,0.887609988451004,10.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,262.0,57.0,Q2
143,4,0.18749999441206455,0.8798637539148331,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2825.5,3237.75,412.25,Q1
144,4,0.48624999169260263,0.8841161578893661,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1251.75,600.0,-651.75,Q2
145,4,0.733749981969595,0.8838850408792496,10.0,0.0,0.0,0.0,0.0,0.0,0.0,286.25,141.0,-145.25,Q4
146,4,0.542499978095293,0.8693418055772781,10.0,0.0,0.0,0.0,0.0,0.0,0.0,743.75,384.25,-359.5,Q2
147,4,0.5462499782443047,0.8987265527248383,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2029.0,2472.5,443.5,Q2
148,4,0.6099999696016312,0.8857482969760895,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2695.5,998.75,-1696.75,Q3
149,4,0.9274999648332596,0.886323481798172,10.0,0.0,0.0,0.0,0.0,0.0,0.0,165.75,206.25,40.5,Q4
150,4,0.8474999666213989,0.8755875080823898,10.0,0.0,0.0,0.0,0.0,0.0,0.0,327.25,281.5,-45.75,Q4
151,4,0.5562499859370291,0.8822103887796402,10.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,309.0,169.0,Q2
152,4,0.4362499862909317,0.8835758417844772,10.0,0.08905179798603058,0.07226620614528656,0.01678559184074402,0.25,0.25,0.0,214.0,213.25,-0.75,Q1
153,4,0.7424999848008156,0.8790450990200043,10.0,0.15773244202136993,0.15773244202136993,0.0,0.25,0.25,0.0,1453.0,1242.0,-211.0,Q4
154,4,0.5149999912828207,0.8961503505706787,10.0,0.0,0.0,0.0,0.0,0.0,0.0,800.25,747.0,-53.25,Q2
155,4,0.7562499791383743,0.8908663690090179,10.0,0.0,0.10766914486885071,-0.10766914486885071,0.0,0.25,-0.25,172.25,93.25,-79.0,Q4
156,4,0.5899999868124723,0.8973767012357712,10.0,0.0,0.17810359597206116,-0.17810359597206116,0.0,0.5,-0.5,654.25,195.75,-458.5,Q3
157,4,0.4349999874830246,0.8719256520271301,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1832.75,592.75,-1240.0,Q1
158,4,0.6024999939836562,0.8741335719823837,10.0,0.08905179798603058,0.0,0.08905179798603058,0.25,0.0,0.25,1050.25,577.25,-473.0,Q3
159,4,0.2524999901652336,0.8789923638105392,10.0,0.23298994451761246,0.0,0.23298994451761246,0.5,0.0,0.5,556.75,268.75,-288.0,Q1
160,4,0.4699999988079071,0.8846082389354706,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.25,692.25,-747.0,Q2
161,4,0.3724999870173633,0.8912902325391769,10.0,0.0,0.0,0.0,0.0,0.0,0.0,635.25,482.75,-152.5,Q1
162,4,0.3762499876320362,0.873537614941597,10.0,0.0,0.0,0.0,0.0,0.0,0.0,215.5,233.0,17.5,Q1
163,4,0.6849999874830246,0.9038869291543961,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2533.0,1755.5,-777.5,Q3
164,4,0.7774999886751175,0.9029330164194107,10.0,0.0,0.0,0.0,0.0,0.0,0.0,165.25,409.5,244.25,Q4
165,4,0.6287499815225601,0.8948744088411331,10.0,0.10766914486885071,0.0,0.10766914486885071,0.25,0.0,0.25,3087.75,2654.75,-433.0,Q3
166,4,0.5000000018626451,0.8763298392295837,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2235.75,1311.0,-924.75,Q2
167,4,0.5049999728798866,0.8848221749067307,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3251.0,3434.5,183.5,Q2
168,4,0.7987499833106995,0.8788688480854034,10.0,0.0,0.0,0.0,0.0,0.0,0.0,346.75,259.25,-87.5,Q4
169,4,0.6362499967217445,0.8780636936426163,10.0,0.125,0.09671320766210556,0.02828679233789444,0.25,0.25,0.0,150.75,106.0,-44.75,Q3
170,4,0.533749982714653,0.8903189450502396,10.0,0.0833333358168602,0.15773244202136993,-0.07439910620450974,0.25,0.25,0.0,324.5,441.25,116.75,Q2
171,4,0.5012499950826168,0.8856456130743027,10.0,0.0,0.09671320766210556,-0.09671320766210556,0.0,0.25,-0.25,267.25,419.25,152.0,Q2
172,4,0.5874999817460775,0.8732591718435287,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3256.0,1745.5,-1510.5,Q3
173,4,0.6274999901652336,0.8931064456701279,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4754.0,5710.0,956.0,Q3
174,4,0.2212499943561852,0.8741568028926849,10.0,0.0,0.0833333358168602,-0.0833333358168602,0.0,0.25,-0.25,741.5,1464.25,722.75,Q1
175,4,0.5262499786913395,0.8975453823804855,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3439.5,1321.75,-2117.75,Q2
176,4,0.574999988079071,0.8886813968420029,10.0,0.0,0.0,0.0,0.0,0.0,0.0,835.25,734.25,-101.0,Q2
177,4,0.3637499832548201,0.8727068305015564,10.0,0.0,0.10766914486885071,-0.10766914486885071,0.0,0.25,-0.25,209.0,233.0,24.0,Q1
178,4,0.7324999645352364,0.8907652646303177,10.0,0.0,0.0,0.0,0.0,0.0,0.0,258.75,144.25,-114.5,Q4
179,4,0.6699999794363976,0.8831554651260376,10.0,0.0,0.0833333358168602,-0.0833333358168602,0.0,0.25,-0.25,576.0,297.75,-278.25,Q3
180,4,0.5724999792873859,0.8922733813524246,10.0,0.0,0.15859083831310272,-0.15859083831310272,0.0,0.5,-0.5,722.25,302.25,-420.0,Q2
181,4,0.26624999195337296,0.8872172832489014,10.0,0.0,0.0,0.0,0.0,0.0,0.0,919.5,1500.0,580.5,Q1
182,4,0.2849999964237213,0.8835510164499283,10.0,0.08905179798603058,0.07226620614528656,0.01678559184074402,0.25,0.25,0.0,226.25,140.25,-86.0,Q1
183,4,0.5474999994039536,0.8936153054237366,10.0,0.0,0.0,0.0,0.0,0.0,0.0,277.75,204.75,-73.0,Q2
184,4,0.5724999830126762,0.8926332592964172,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1709.75,2283.25,573.5,Q2
185,4,0.4699999913573265,0.8729629218578339,10.0,0.0,0.0,0.0,0.0,0.0,0.0,995.75,369.0,-626.75,Q2
186,4,0.4999999888241291,0.8889851123094559,10.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,949.0,630.0,Q2
187,4,0.3174999877810478,0.8998357355594635,10.0,0.0,0.07886622101068497,-0.07886622101068497,0.0,0.25,-0.25,383.5,270.0,-113.5,Q1
188,4,0.7974999845027924,0.8928387314081192,10.0,0.0,0.0,0.0,0.0,0.0,0.0,231.75,282.25,50.5,Q4
189,4,0.6924999952316284,0.8828280568122864,10.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,134.5,-725.5,Q3
190,4,0.3362499885261059,0.889796257019043,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,146.0,151.0,5.0,Q1
191,4,0.5924999862909317,0.8717858493328094,10.0,0.0,0.0,0.0,0.0,0.0,0.0,346.5,434.5,88.0,Q3
192,4,0.6174999810755253,0.9084649235010147,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,1933.0,2154.75,221.75,Q3
193,4,0.6187499761581421,0.898837685585022,10.0,0.0,0.10766914486885071,-0.10766914486885071,0.0,0.25,-0.25,1254.25,730.25,-524.0,Q3
194,4,0.5624999841675162,0.8833801597356796,10.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,429.0,23.0,Q2
